geoid,avgbrdist,medbrdist,stdbrdist,count,areasqft,countbldg,bldgareaft,pctcbbldg,dist_bldg_hght,avgbrdist_meters,avgbrdist_logtran
3.6061E+14,8.311498574,0,21.55478406,250741,113353,9,40578.39782,0.357982566,9.303261,2.533344765,183072.939
3.6061E+14,20.99027623,4.611593948,30.92490816,224598,130461,5,67116.85572,0.514459154,55.496978,6.397836196,462341.6015
3.6061E+14,8.814319383,0,22.29374094,175312,219966,31,118559.4312,0.538989804,14.386388,2.686604548,194148.3044
3.6061E+14,18.25921312,1.327512408,29.75781852,295242,140251,6,77971.38267,0.555941724,69.254509,5.565408159,402185.9332
3.6061E+14,9.83334889,0,22.89981923,356808,220708,27,111478.7688,0.505096185,15.686622,2.997204742,216593.923
3.6061E+14,9.430757893,0,23.1820849,239796,219140,17,123490.3268,0.563522528,16.802773,2.874495006,207726.2661
3.6061E+14,18.535128,0.266778697,31.11806588,330476,199328,5,114336.8419,0.573611544,50.795815,5.649507014,408263.3628
3.6061E+14,15.11193203,0,27.93321682,229081,185285,13,107726.6238,0.581410388,33.391355,4.606116884,332862.4541
3.6061E+14,13.50658314,0,25.66664988,142867,110769,23,67530.55767,0.609652138,27.702994,4.116806541,297502.2916
3.6061E+14,17.03691143,2.241758432,27.56458638,409057,133694,2,65909.63033,0.492988693,45.881862,5.192850605,375262.947
3.6061E+14,20.81380878,4.508721002,31.22764548,218991,133370,17,71478.10594,0.535938411,35.227747,6.344048917,458454.6472
3.6061E+14,14.10007717,0,26.70521566,266760,232238,41,136943.3532,0.589668156,23.604225,4.297703522,310574.8676
3.6061E+14,21.58691522,4.589095046,32.29042867,155258,162790,2,105753.3459,0.649630481,48.151736,6.579691759,475483.4497
3.6061E+14,17.2354954,0.920588352,29.49278084,247939,134084,15,71538.19045,0.53353264,20.013259,5.253378999,379637.05
3.6061E+14,16.04474444,0,29.08713812,565930,245067,26,152220.3434,0.621137662,29.309357,4.890438104,353409.0145
3.6061E+14,19.95931012,3.739347509,30.38590316,238402,132665,3,83967.2132,0.632926644,84.400551,6.083597726,439633.0617
3.6061E+14,7.715203922,0,21.64650887,113574,164232,12,67521.52569,0.411135014,11.239174,2.351594155,169938.6753
3.6061E+14,20.84967665,4.290667709,31.53890532,367858,267441,34,150593.9703,0.563092309,32.587219,6.354981443,459244.6896
3.6061E+14,8.81413994,0,21.94406909,46833,64329.9,6,23216.54267,0.360898162,23.979934,2.686549854,194144.3519
3.6061E+14,17.80903329,1.431750165,29.02082361,124615,132280,4,79336.73783,0.599763667,37.117264,5.428193346,392270.0625
3.6061E+14,13.24298264,0,26.49894427,223082,228566,38,134721.0871,0.589418755,25.648127,4.036461107,291696.104
3.6061E+14,13.76520227,0,26.81963565,435467,225076,10,135217.2123,0.600762464,49.767394,4.195633652,303198.757
3.6061E+14,16.84237792,0,29.17118942,424949,132208,1,63106.99098,0.477331107,100.413103,5.13355679,370978.0611
3.6061E+14,16.1866591,0,28.99612012,290019,146943,19,75321.63301,0.512590821,36.925425,4.933693694,356534.893
3.6061E+14,14.9854279,0.427483166,24.80061961,146219,59462.5,1,21303.30086,0.358264467,75.086327,4.567558423,330076.015
3.6061E+14,12.74245601,0,26.03797726,207705,132995,13,68113.75162,0.512152725,23.532202,3.883900592,280671.2715
3.6061E+14,10.36334545,0,23.86738904,160622,132263,32,55973.6827,0.423199857,16.401876,3.158747694,228267.8741
3.6061E+14,14.93955733,0,27.72921169,484324,235207,1,172612.0647,0.733872992,28.356483,4.553577075,329065.6486
3.6061E+14,10.20999386,0,23.99025491,68116,172457,10,84653.04314,0.49086464,8.840253,3.112006128,224890.0805
3.6061E+14,22.59364043,5.900080217,32.55455196,385526,222601,10,139514.0851,0.626745096,44.243164,6.886541603,497658.0481
3.6061E+14,9.832390415,0,22.63907767,114474,134665,7,62519.98627,0.46426307,20.411592,2.996912598,216572.8111
3.6061E+14,15.59447765,0,28.80961348,367020,252797,27,111919.8691,0.442726255,18.367412,4.753196787,343491.2285
3.6061E+14,9.047881205,0,22.8834186,99198,132946,27,68348.92574,0.514110434,12.003512,2.757794191,199292.8459
3.6061E+14,15.99264887,1.047377909,26.4485498,186508,63736.4,3,28150.98471,0.441678299,51.755428,4.874559376,352261.5334
3.6061E+14,10.44071935,0,23.90213589,232290,201524,25,94110.55887,0.466994298,18.276536,3.182331256,229972.1475
3.6061E+14,9.408182012,0,22.36025,169329,134210,12,69026.43118,0.514316602,19.132179,2.867613877,207228.9993
3.6061E+14,10.40846869,0,23.6948307,218588,135025,20,66002.74649,0.488818711,18.401272,3.172501256,229261.7796
3.6061E+14,23.00587609,5.903242604,32.99115408,493262,234066,4,133122.1447,0.568737641,86.377867,7.012191032,506738.1428
3.6061E+14,8.739473108,0,22.62817938,170920,188616,44,91819.6367,0.486807252,13.264,2.663791403,192499.7055
3.6061E+14,8.652741103,0,21.93011016,146631,133888,22,66722.08376,0.498342523,13.057578,2.637355488,190589.3059
3.6061E+14,8.72766433,0,22.31758269,113391,135046,24,57401.33448,0.425050238,13.612593,2.660192088,192239.5998
3.6061E+14,11.62599063,0,24.87849708,196636,236168,6,148660.2751,0.629468324,32.008479,3.543601943,256079.4848
3.6061E+14,11.14112024,0,24.46424395,53602,39383.4,1,17873.41806,0.45383126,44.505567,3.395813449,245399.5039
3.6061E+14,13.71531656,0,27.74127198,143522,237821,6,87708.74341,0.368801508,33.091615,4.180428488,302099.9511
3.6061E+14,9.780724047,0,23.6881769,134833,135341,19,64549.0313,0.476936267,14.249181,2.98116469,215434.7837
3.6061E+14,9.29550772,0,22.7921693,117664,132579,17,65916.54414,0.497186916,14.075897,2.833270753,204747.1828
3.6061E+14,10.94917144,0,24.15509926,237447,206287,5,121067.9133,0.586890659,34.035821,3.337307454,241171.5502
3.6061E+14,9.115054317,0,22.73363447,127714,134630,5,63436.5491,0.471191778,16.18137,2.778268556,200772.4321
3.6061E+14,11.29184079,0,24.33142786,196156,133241,8,57349.47642,0.430419138,35.402866,3.441753073,248719.345
3.6061E+14,11.27997834,0,24.32891251,157463,185139,3,64874.15188,0.350407812,37.847633,3.438137398,248458.0571
3.6061E+14,8.769958334,0,22.76720596,78419,132307,34,51235.23556,0.387245086,11.586574,2.6730833,193171.1873
3.6061E+14,9.035537298,0,22.32095303,124490,144534,13,55436.84402,0.383555731,14.814234,2.754031769,199020.9532
3.6061E+14,9.101791258,0,21.98197806,64670,117020,13,47137.17066,0.402812944,18.919838,2.774225975,200480.2938
3.6061E+14,8.928298656,0,23.22437088,82214,133271,4,77940.61041,0.584827985,5.167178,2.72134543,196658.8649
3.6061E+14,9.643668507,0,22.88720522,141991,143394,11,63335.51847,0.441688763,18.370359,2.939390161,212415.9345
3.6061E+14,7.156885498,0,22.154087,78248,120263,14,53317.88862,0.443344076,8.678165,2.1814187,157640.8936
3.6061E+14,7.082709221,0,21.10105947,35695,197237,4,78631.09741,0.398663017,5.708367,2.158809771,156007.0524
3.6061E+14,7.317173508,0,20.55747628,21993,130002,27,62571.2076,0.481309577,5.25994,2.230274485,161171.472
3.6061E+14,7.604604089,0,21.00079023,81928,132046,17,61016.36372,0.46208415,9.755838,2.317883326,167502.5518
3.6061E+14,7.249617796,0,23.4048317,11597,138988,2,53043.82279,0.381643184,9.331321,2.209683504,159683.4584
3.6061E+14,8.089819765,0,20.74790475,77609,236699,12,81020.08889,0.34229164,14.964459,2.465777064,178190.1383
3.6061E+14,7.543465851,0,20.79811881,11207,186799,51,62770.44248,0.336032005,4.860542,2.299248391,166155.8925
3.6061E+14,6.90109167,0,22.29224859,26544,146295,23,60878.12275,0.416132628,6.770787,2.103452741,152006.6596
3.6061E+14,7.867886219,0,24.05414983,13832,133705,11,51974.03487,0.3887217,7.750158,2.39813172,173301.7267
3.6061E+14,6.863016995,0,19.38477331,29834,122085,19,51683.39945,0.423339472,11.245528,2.09184758,151168.0091
3.6061E+14,8.749448242,0,23.33407216,53717,168436,8,85528.02796,0.507777601,25.135136,2.666831824,192719.4224
3.6061E+14,7.156576643,0,20.21294676,15204,143192,26,67717.2405,0.472912177,7.454289,2.181324561,157634.0906
3.6061E+14,7.250439234,0,18.9878762,12485,99975.4,41,51801.72152,0.518144679,8.166446,2.209933879,159701.5518
3.6061E+14,8.1543512,0,23.11847001,54530,152291,12,68318.57938,0.448605495,12.080017,2.485446246,179611.5378
3.6061E+14,6.065797581,0,20.04429331,35209,129510,17,48549.6201,0.374871594,7.706763,1.848855103,133608.0829
3.6061E+14,8.571434227,0,23.13793617,56183,250846,10,116849.0126,0.465819716,17.729043,2.612573153,188798.4028
3.6061E+14,8.814765944,0,23.36302811,23439,141010,11,61488.01577,0.436054292,12.239798,2.68674066,194158.1406
3.6061E+14,6.285684757,0,20.0542678,14616,127302,10,53489.8532,0.420180776,6.88544,1.915876714,138451.4203
3.6061E+14,6.919531669,0,20.84083306,10378,267729,27,110793.1915,0.413825889,7.485831,2.109073253,152412.8276
3.6061E+14,7.377177898,0,24.37225002,7486,160657,23,70513.06625,0.438904413,8.336883,2.248563823,162493.1566
3.6061E+14,7.204467797,0,20.52600998,7813,100190,4,37154.44185,0.370839823,7.478762,2.195921784,158688.9635
3.6061E+14,7.414727591,0,23.55957469,5432,96576.7,11,36279.97899,0.37565975,7.056569,2.26000897,163320.2437
3.6061E+14,6.770211229,0,21.45431643,27817,254255,35,100457.6305,0.395105821,7.430559,2.063560383,149123.8261
3.6061E+14,8.447504583,0,17.81040651,1599,53276.1,3,30466.24431,0.571855753,7.271577,2.574799397,186068.6707
3.6061E+14,7.594940126,0,24.59861083,12373,235391,69,99676.14341,0.423449254,7.000942,2.31493775,167289.6889
3.6061E+14,6.283657411,0,18.14909001,3263,70607.6,18,25109.65486,0.355622551,6.513276,1.915258779,138406.765
3.6061E+14,7.323223266,0,21.09373652,22769,254894,14,154483.7139,0.606070421,12.69616,2.232118451,161304.7268
3.6061E+14,6.556260238,0,21.51151966,9146,232798,51,101216.4126,0.43478214,7.678258,1.99834812,144411.2419
3.6061E+14,7.227480899,0,23.74402769,5150,92681.3,31,37236.75196,0.401772008,6.199796,2.202936178,159195.8608
3.6061E+14,7.028809566,0,19.40885854,4279,113504,34,43202.94386,0.380629263,6.069919,2.142381156,154819.8335
3.6061E+14,6.904109892,0,18.88812982,7622,235083,56,105265.0798,0.447778358,7.551214,2.104372695,152073.1404
3.6061E+14,5.247358825,0,17.94089885,14542,136966,8,55664.11752,0.406408288,8.25636,1.59939497,115580.7697
3.6061E+14,8.474804763,0,20.34739727,5405,226665,20,98510.56203,0.434608616,8.71407,2.583120492,186669.9972
3.6061E+14,7.033881,0,22.27972266,14607,381519,44,164074.6196,0.430056222,8.870887,2.143926929,154931.5392
3.6061E+14,7.847858262,0,21.98794687,5354,250979,18,98430.89065,0.392187755,4.443215,2.392027198,172860.5816
3.6061E+14,7.276823296,0,19.55332144,1178,148669,12,54750.15685,0.368268818,5.314617,2.21797574,160282.6994
3.6061E+14,7.937921538,0,22.08453757,8013,234053,39,112074.1773,0.47884102,8.530169,2.419478485,174844.3572
3.6061E+14,11.68527794,0,26.07573,1413,71366,2,33447.00562,0.468668632,19.241189,3.561672717,257385.3749
3.6061E+14,20.76657531,10.51626838,25.92947113,7053,32651.1,1,12955.28468,0.396779425,15.100314,6.329652155,457414.2608
3.6061E+14,6.809387151,0,16.9386851,1912,72965.7,10,29551.00616,0.404998597,8.171105,2.075501204,149986.7332
3.6061E+14,7.235169682,0,23.04938327,5067,63041,1,24193.19787,0.383769259,14.642673,2.205279719,159365.2175
3.6061E+14,6.913184996,0,19.85419734,5631,152901,9,65510.15873,0.428448203,9.266517,2.107138787,152273.0328
3.6061E+14,9.139003282,0,24.67253193,24213,203531,4,117307.9618,0.576364101,15.022212,2.7855682,201299.9432
3.6061E+14,8.412744965,0,20.08298038,1989,114313,15,52719.32477,0.461183984,8.823115,2.564204665,185303.0392
3.6061E+14,6.804137662,0,21.0794934,23095,126724,6,68598.43489,0.541321572,11.968355,2.073901159,149871.1055
3.6061E+14,7.008321654,0,18.68052646,3037,81269.8,9,34000.97831,0.418371625,7.416179,2.13613644,154368.5572
3.6061E+14,7.426809816,0,18.90429817,1078,118438,10,50817.66006,0.429065503,8.492565,2.263691632,163586.3724
3.6061E+14,7.807241955,0,24.92499806,4288,87196,8,35478.79633,0.406885595,9.194671,2.379647348,171965.9479
3.6061E+14,7.826201594,0,24.81273178,1412,64393.6,6,30817.02652,0.478572817,9.163228,2.385426246,172383.5617
3.6061E+14,6.813100314,0,19.08503239,2456,101515,5,41232.29835,0.406169515,8.408772,2.076632976,150068.521
3.6061E+14,8.632565824,0,21.24642234,1157,130226,10,61525.91405,0.472454917,14.427041,2.631206063,190144.9158
3.6061E+14,6.514824932,0,18.26091813,1862,110954,10,46718.18862,0.421059075,8.232655,1.985718639,143498.5685
3.6061E+14,8.336462352,0,23.23274611,11013,234009,6,78217.21027,0.334248727,9.69535,2.540953725,183622.8028
3.6061E+14,7.219152117,0,18.94751929,3161,117164,6,49575.35703,0.423127898,5.487766,2.200397565,159012.4072
3.6061E+14,7.749308011,0,22.2576373,1600,205855,18,92277.84648,0.448266238,8.31693,2.361989082,170689.8678
3.6061E+14,7.405586154,0,23.13803419,3068,171195,26,76297.5329,0.445676176,7.165104,2.25722266,163118.8901
3.6061E+14,7.496114866,0,21.32593592,2382,224869,15,89280.61713,0.397033905,6.141695,2.284815811,165112.9177
3.6061E+14,6.731471983,0,19.70785643,10731,170695,17,62535.60752,0.366358754,5.293623,2.05175266,148270.5374
3.6061E+14,23.42086585,8.465300532,32.02101985,52418,153770,5,107382.3633,0.698331036,80.122549,7.13867991,515878.9004
3.6061E+14,23.0599109,6.861467959,33.34713751,61298,98654.2,1,40381.49492,0.409323627,0,7.028660842,507928.3387
3.6061E+14,17.34761763,4.507715375,27.32422325,19740,76872.9,16,57637.08871,0.749771229,18.614789,5.287553853,382106.7063
3.6061E+14,7.060464994,0,19.96774446,74855,136208,18,62343.87554,0.457710821,11.264075,2.15202973,155517.0907
3.6061E+14,8.56726553,0,21.23872577,34431,81433.9,24,40786.80855,0.500857856,8.277677,2.611302534,188706.5812
3.6061E+14,9.333796429,0,22.73381927,60518,125480,19,74435.64907,0.593207277,26.120537,2.844941151,205590.5478
3.6061E+14,7.625776517,0,20.21949809,50844,120331,30,59258.13093,0.492459391,7.398237,2.324336682,167968.9056
3.6061E+14,7.267564496,0,21.12899198,38107,189807,28,75713.64972,0.39889809,6.719054,2.215153658,160078.7608
3.6061E+14,6.684746633,0,20.47472832,45159,181753,35,84068.80008,0.462544223,7.067863,2.037510774,147241.3431
3.6061E+14,5.50690603,0,19.11603064,223071,87499.7,18,37801.27262,0.432016025,11.521069,1.678504958,121297.6773
3.6061E+14,7.289306369,0,20.61782228,39286,43362,5,17182.58948,0.396259155,6.339613,2.221780581,160557.6574
3.6061E+14,12.04948685,0,25.00962641,63696,152542,35,95710.13255,0.627434625,16.976839,3.672683592,265407.6099
3.6061E+14,9.259815647,0,23.67740065,18460,356509,1,141853.1604,0.397895033,12.759688,2.822391809,203961.0126
3.6061E+14,7.668173788,0,21.08375907,249339,182908,43,93295.72566,0.510069137,9.873843,2.337259371,168902.7676
3.6061E+14,7.914559536,0,19.98181186,36880,66056.6,10,31603.50045,0.478430625,10.143979,2.412357747,174329.7749
3.6061E+14,9.020069231,0,22.1537111,187893,146803,11,69342.04473,0.4723476,16.96468,2.749317102,198680.2464
3.6061E+14,13.11082838,0,25.20630221,163561,141626,16,84853.37751,0.599137005,17.550228,3.99618049,288785.2128
3.6061E+14,9.468769866,0,21.761726,148873,119140,23,61495.70158,0.516163351,10.593302,2.886081055,208563.5356
3.6061E+14,11.18858506,0,23.47763554,178135,125866,19,75263.86551,0.5979682,14.574337,3.410280728,246444.9862
3.6061E+14,10.12993911,0,22.99198113,141897,68903.5,8,31829.07895,0.461937042,24.977732,3.08760544,223126.7572
3.6061E+14,11.89209206,0,24.47213009,209544,127244,10,75164.35787,0.590710429,25.57938,3.62470966,261940.759
3.6061E+14,13.30634257,0,25.76262513,303949,249425,29,159262.6392,0.638519151,22.643192,4.055773216,293091.6995
3.6061E+14,11.52928193,0,23.01646056,74794,70537.6,1,40514.69175,0.574370148,38.668694,3.514125132,253949.334
3.6061E+14,7.921224256,0,21.07441615,162364,160925,32,80962.71873,0.503108397,10.897478,2.414389153,174476.5751
3.6061E+14,15.09956718,0,26.80215013,212472,130074,6,74256.65665,0.570880089,33.625912,4.602348075,332590.0999
3.6061E+14,11.27831467,0,23.69178521,138673,102504,1,65220.0749,0.636268584,41.653206,3.437630313,248421.4124
3.6061E+14,14.67455958,0,26.88575983,239994,182521,29,102740.6645,0.562897774,29.291,4.472805761,323228.6847
3.6061E+14,11.39635278,0,23.73718231,140023,148797,27,78184.10171,0.525441385,15.892607,3.473608327,251021.3747
3.6061E+14,9.698456709,0,24.27813217,199549,651210,9,316203.2209,0.4855626,39.4544,2.956089605,213622.725
3.6061E+14,7.51485507,0,20.96610613,225542,115486,23,45607.62421,0.394919074,7.268063,2.290527825,165525.6981
3.6061E+14,6.210629628,0,19.99992976,224823,141077,43,66764.99496,0.47325216,7.368196,1.892999911,136798.2211
3.6061E+14,11.64676205,0,24.77929781,152336,132222,2,80337.00985,0.607591852,24.587146,3.549933073,256537.006
3.6061E+14,7.430756554,0,21.63126339,18930,94122,9,36465.83716,0.387431601,7.521256,2.264894598,163673.3051
3.6061E+14,6.706395854,0,20.3038572,99704,108603,12,55817.39213,0.513958105,9.414627,2.044109456,147718.1989
3.6061E+14,14.92640575,0,27.16208397,219187,140845,9,69676.77362,0.49470534,27.432772,4.549568472,328775.9656
3.6061E+14,16.99552084,0.596975357,28.70668852,280390,130707,19,60555.44791,0.463291545,33.178405,5.180234752,374351.2585
3.6061E+14,17.45125811,1.53650684,28.76135598,160264,130642,15,72199.64612,0.552652639,39.883937,5.319143471,384389.5397
3.6061E+14,11.27152385,0,24.23469276,248872,220174,19,133872.9726,0.608032613,22.261051,3.43556047,248271.8346
3.6061E+14,17.77374898,0.430459328,29.5932314,341140,197502,4,101936.9695,0.516131328,67.863202,5.417438688,391492.8739
3.6061E+14,13.97212898,0,26.65917889,156324,120764,20,77611.13989,0.642667847,27.846994,4.258704915,307756.6212
3.6061E+14,21.3010353,4.16520543,31.84764957,415177,133132,1,73080.53642,0.548932912,116.372388,6.492555558,469186.5253
3.6061E+14,20.49045477,4.225103416,30.78601755,192331,132868,20,78970.12491,0.594350219,27.69722,6.245490613,451332.301
3.6061E+14,14.53415695,0,26.64139137,286094,231912,42,135120.5634,0.582637222,23.234095,4.430011038,320136.1109
3.6061E+14,21.63226028,4.637463111,32.19447737,249591,266467,35,179714.3746,0.674433887,41.048649,6.593512933,476482.2411
3.6061E+14,18.26872511,1.620324556,30.0160597,293611,133964,1,75025.08214,0.560039131,90.201095,5.568307414,402395.4488
3.6061E+14,15.93626151,0,28.63055723,956052,251062,6,102629.0429,0.408779676,60.677589,4.857372507,351019.519
3.6061E+14,19.29127746,3.211221956,30.43286847,242073,132820,14,72156.87265,0.543268127,41.068862,5.87998137,424918.6631
3.6061E+14,8.233693561,0,22.80439681,60818,84790,1,28752.64996,0.339104257,29.766111,2.509629797,181359.1696
3.6061E+14,23.3856127,6.549098869,33.15479112,511079,265405,10,137988.1162,0.519915285,38.065104,7.127934752,515102.3983
3.6061E+14,17.18324543,0,29.36626562,233977,231734,17,156594.0453,0.675749115,50.742893,5.237453206,378486.1676
3.6061E+14,13.33091943,0,26.93218391,169106,234532,37,132034.6095,0.562970552,21.741973,4.063264242,293633.0408
3.6061E+14,20.28447422,2.239544371,31.88027852,648985,290602,19,145308.068,0.500024322,44.402684,6.182707742,446795.2776
3.6061E+14,16.88857856,0,28.94749766,387593,145005,14,79786.30386,0.550231398,46.101592,5.147638745,371995.698
3.6061E+14,15.94491867,0,28.70510533,231057,148978,13,70103.67108,0.470563916,23.643532,4.860011211,351210.2057
3.6061E+14,22.66150218,5.601404529,32.58050035,764051,249478,8,145719.979,0.584099516,75.157161,6.907225865,499152.8027
3.6061E+14,14.78986633,0,27.04851288,314460,132347,15,72011.68761,0.544112731,33.824497,4.507951257,325768.4848
3.6061E+14,11.25515451,0,24.40228828,230947,132354,22,71653.54242,0.54137799,19.269819,3.430571094,247911.2758
3.6061E+14,18.31467561,0.936219404,29.95541343,589097,232012,37,138869.5037,0.598544488,23.837176,5.582313125,403407.5758
3.6061E+14,13.28043485,0,27.72696374,467868,332647,8,199919.1659,0.600994946,47.825765,4.047876542,292521.044
3.6061E+14,15.89235124,0,29.4435518,382541,256409,4,102086.0105,0.398137392,54.071653,4.843988657,350052.3309
